Name,Data
Cell_1_Voltage,3.477618836366418
Cell_2_Voltage,3.464744690643916
Cell_3_Voltage,3.3891384039569044
Cell_4_Voltage,3.3649820085193722
Cell_5_Voltage,3.4009972838061446
Cell_6_Voltage,3.480441301833033
Cell_7_Voltage,3.4545858102664937
Cell_8_Voltage,3.3990990443753764
Cell_9_Voltage,3.5233679448270885
Cell_10_Voltage,3.3572993438584726
Cell_11_Voltage,3.378039760617439
Temp_1,59.361023025725395
Temp_2,57.50267510946216
Temp_3,58.38365822721128
Temp_4,59.02235813722869
Temp_5,58.30673991995042
Temp_6,58.42269413909243
Temp_7,55.8681160756056
Temp_8,58.576303604580986
Module_SOC,35.532685068717136
Module_Max_Voltage,3.5233679448270885
Module_Min_Voltage,3.3572993438584726
Module_Max_Temp,59.361023025725395
Module_Avg_Temp,58.18044602985712
Module_Status,9
