Name,Data
Cell_1_Voltage,3.4597564390836864
Cell_2_Voltage,3.3570098198659677
Cell_3_Voltage,3.3347999461540145
Cell_4_Voltage,3.333401743104473
Cell_5_Voltage,3.3153753016427614
Cell_6_Voltage,3.301578673863895
Cell_7_Voltage,3.3165774654800284
Cell_8_Voltage,3.3307775561573045
Cell_9_Voltage,3.386164267453248
Cell_10_Voltage,3.3056688910210283
Cell_11_Voltage,3.2961814363051554
Temp_1,55.38740103334827
Temp_2,58.39718023556222
Temp_3,59.22962768718571
Temp_4,59.651675078610374
Temp_5,55.928648039435544
Temp_6,58.306190916502906
Temp_7,57.680543764239516
Temp_8,59.58025777293095
Module_SOC,28.31281469796639
Module_Max_Voltage,3.4597564390836864
Module_Min_Voltage,3.2961814363051554
Module_Max_Temp,59.651675078610374
Module_Avg_Temp,58.02019056597693
Module_Status,9
